strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features,active_function
split,cube,0.8833333333333333,1.71684020018893,0.8332910401320038,2502.929003901469,0.9418160915374756,0.5,500,normal,"(200, 1000)",999,50,adam,1,0.1667087283982307,3,relu
split_resid_norm,cube,0.93,2.106348562224248,0.7954684894629045,2221.988419859705,0.9497113227844238,0.5,500,normal,"(200, 1000)",[[0.85       0.93333333 0.95       0.95       0.96666667]],50,adam,1,0.2045307946151329,3,relu
split_resid_norm,cube,0.9466666666666668,2.0004494086700584,0.7838684172102047,2160.412505791079,1.654491662979126,0.5,1000,normal,"(200, 1000)",[[0.95       0.93333333 0.93333333 0.95       0.96666667]],50,adam,1,0.2161298756967166,3,relu
split_gamma,cube,0.9266666666666666,2.1021137492023234,0.783721818510998,2214.943596791672,1.6901953220367432,0.5,1000,normal,"(200, 1000)",[[0.96666667 0.83333333 0.91666667 0.95       0.96666667]],50,adam,1,0.2162776241755106,3,relu
split_gamma,cube,0.9166666666666666,2.0145266995768334,0.7855460672478347,2644.56710750561,67.50998306274414,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.9        0.96666667 0.91666667 0.98333333]],50,adam,1,0.2144537145448941,3,relu
split,cube,0.91,1.833807802530074,0.7813171955412812,1974.1003410184528,1.6844151020050049,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.21868272632699537,3,relu
split_resid_norm,cube,0.9266666666666666,2.3818860508592605,0.7159580909610005,1380.6723251377978,1.568267583847046,0.5,1000,normal,"(200, 1000)",[[0.78333333 0.9        0.95       1.         1.        ]],50,adam,1,0.2840413999130649,3,relu
split_gamma,cube,0.91,2.0099763768386785,0.7603089850749003,1615.0698380301208,1.6113855838775635,0.5,1000,normal,"(200, 1000)",[[0.81666667 0.9        0.88333333 0.95       1.        ]],50,adam,1,0.23969093889419743,3,relu
