strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size
split_resid_norm,nmm,0.943333333,4.347227738,0.717689435,15424.11071,92.54866552,1000,500,student,"(400, 2000, 2000, 2000)",[[0.93333333 0.91666667 0.95       0.95       0.96666667]],1
split_resid_norm,cube,0.896666667,4.358485345,0.792942204,1944.824365,51.79695749,4,500,student,"(400, 2000, 2000, 2000)",[[0.9        0.88333333 0.93333333 0.86666667 0.9       ]],1
split_resid_norm,cube,0.936666667,5.511468567,0.471008657,829.2416187,63.0226717,5,500,student,"(400, 2000, 2000, 2000)",[[0.85       0.95       0.96666667 0.95       0.96666667]],1
split_resid_norm,cube,0.986666667,7.146894501,0.449485726,1036.23119,46.49946904,10,500,student,"(400, 2000, 2000, 2000)",[[0.95       0.98333333 1.         1.         1.        ]],1
split_resid_norm,cube,0.866666667,3.691553306,0.788606096,2180.767658,48.13096023,1000,500,student,"(400, 2000, 2000, 2000)",[[0.76666667 0.8        0.86666667 0.91666667 0.98333333]],1
split_resid_norm,linear,0.93,5.518981564,0.678212629,8509.148637,3.41113019,4,1000,student,"(200, 1000)",[[0.86666667 0.95       0.91666667 0.95       0.96666667]],1
split_resid_norm,linear,0.863333333,4.068994694,0.778285284,11388.31279,3.153499365,5,1000,student,"(200, 1000)",[[0.78333333 0.8        0.91666667 0.9        0.91666667]],1
split_resid_norm,linear,0.87,3.379481252,0.759689981,12840.80095,3.031542778,10,1000,student,"(200, 1000)",[[0.78333333 0.83333333 0.85       0.91666667 0.96666667]],1
split_resid_norm,linear,0.943333333,6.99798127,0.455919467,6960.016478,3.395077944,1000,1000,student,"(200, 1000)",[[0.8        0.91666667 1.         1.         1.        ]],1
split_resid_norm,sinex_het,0.923333333,12.90372774,0.24094121,2643.38222,5.962291956,4,1000,student,"(200, 1000)",[[0.66666667 0.95       1.         1.         1.        ]],1
split_resid_norm,sinex_het,0.876666667,6.701864149,0.665131216,5358.016792,5.712369204,5,1000,student,"(200, 1000)",[[0.66666667 0.9        0.96666667 0.98333333 0.86666667]],1
split_resid_norm,sinex_het,0.876666667,6.332239046,0.559735772,4838.209566,5.350737333,10,1000,student,"(200, 1000)",[[0.58333333 0.88333333 0.96666667 0.96666667 0.98333333]],1
split_resid_norm,sinex_het,0.813333333,5.392142288,0.682260261,5806.681578,6.254732609,1000,1000,student,"(200, 1000)",[[0.63333333 0.8        0.93333333 0.88333333 0.81666667]],1
split_resid_norm,nmm,0.923333333,4.845695846,0.768714872,14438.80806,19.33921313,4,1000,student,"(200, 1000)",[[0.9        0.95       0.9        0.95       0.91666667]],1
split_resid_norm,nmm,0.92,4.758679721,0.738915904,14667.91451,15.62130022,5,1000,student,"(200, 1000)",[[0.95       0.88333333 0.95       0.9        0.91666667]],1
split_resid_norm,nmm,0.91,4.189258787,0.744619367,15358.24613,17.41968822,10,1000,student,"(200, 1000)",[[0.91666667 0.81666667 0.95       0.95       0.91666667]],1
split_resid_norm,nmm,0.92,3.589696229,0.794960665,16572.40023,15.94329309,1000,1000,student,"(200, 1000)",[[0.95       0.95       0.86666667 0.88333333 0.95      ]],1
split_resid_norm,cube,0.91,5.861153761,0.594950616,1282.090068,5.073761702,4,1000,student,"(200, 1000)",[[0.78333333 0.93333333 0.86666667 0.96666667 1.        ]],1
split_resid_norm,cube,0.833333333,2.960062253,0.758173254,2164.468237,6.20746851,5,1000,student,"(200, 1000)",[[0.86666667 0.76666667 0.88333333 0.78333333 0.86666667]],1
split_resid_norm,cube,0.843333333,3.365879454,0.703429106,1860.475563,5.826901913,10,1000,student,"(200, 1000)",[[0.7        0.83333333 0.88333333 0.91666667 0.88333333]],1
split_resid_norm,cube,0.94,3.970130155,0.734386415,2209.362383,5.299194574,1000,1000,student,"(200, 1000)",[[0.93333333 0.93333333 0.96666667 0.93333333 0.93333333]],1
split_resid_norm,linear,0.893333333,4.260691291,0.718975294,10931.037,24.68468833,4,1000,student,"(200, 1000, 1000, 1000)",[[0.86666667 0.95       0.91666667 0.85       0.88333333]],1
split_resid_norm,linear,0.916666667,5.717633954,0.643040676,8181.26435,22.02405405,5,1000,student,"(200, 1000, 1000, 1000)",[[0.83333333 0.85       0.95       0.95       1.        ]],1
split_resid_norm,linear,0.926666667,3.923780145,0.691988472,11236.6879,23.29985142,10,1000,student,"(200, 1000, 1000, 1000)",[[0.95       0.9        0.95       0.9        0.93333333]],1
split_resid_norm,linear,0.873333333,5.019112668,0.621118577,9305.41453,30.16439986,1000,1000,student,"(200, 1000, 1000, 1000)",[[0.55       0.83333333 0.98333333 1.         1.        ]],1
split_resid_norm,sinex_het,0.856666667,6.797745454,0.683529886,4378.417579,30.41810918,4,1000,student,"(200, 1000, 1000, 1000)",[[0.75       0.8        0.98333333 0.91666667 0.83333333]],1
split_resid_norm,sinex_het,0.906666667,8.127987802,0.439030855,3804.05669,26.80435324,5,1000,student,"(200, 1000, 1000, 1000)",[[0.63333333 0.93333333 0.98333333 1.         0.98333333]],1
split_resid_norm,sinex_het,0.883333333,6.396953047,0.616214222,4609.322421,36.9235189,10,1000,student,"(200, 1000, 1000, 1000)",[[0.73333333 0.91666667 0.98333333 0.95       0.83333333]],1
split_resid_norm,sinex_het,0.933333333,7.228615274,0.540888903,2962.663428,42.42831945,1000,1000,student,"(200, 1000, 1000, 1000)",[[0.78333333 0.96666667 1.         1.         0.91666667]],1
split_resid_norm,nmm,0.926666667,5.703483663,0.738370789,14461.00819,41.33750701,4,1000,student,"(200, 1000, 1000, 1000)",[[0.88333333 0.88333333 0.96666667 0.93333333 0.96666667]],1
split_resid_norm,nmm,0.86,3.867136487,0.805136902,16330.64074,30.8494885,5,1000,student,"(200, 1000, 1000, 1000)",[[0.75       0.91666667 0.88333333 0.83333333 0.91666667]],1
split_resid_norm,nmm,0.876666667,4.082408395,0.748663657,15174.6192,34.0033083,10,1000,student,"(200, 1000, 1000, 1000)",[[0.83333333 0.9        0.85       0.88333333 0.91666667]],1
split_resid_norm,nmm,0.923333333,4.172812987,0.749396454,15329.3847,35.08761692,1000,1000,student,"(200, 1000, 1000, 1000)",[[0.88333333 0.86666667 0.95       0.95       0.96666667]],1
split_resid_norm,cube,0.89,4.091948819,0.78262948,1695.199969,29.78130221,4,1000,student,"(200, 1000, 1000, 1000)",[[0.78333333 0.83333333 0.95       0.95       0.93333333]],1
split_resid_norm,cube,0.88,3.846890478,0.684055092,2295.7386,20.2700088,5,1000,student,"(200, 1000, 1000, 1000)",[[0.86666667 0.88333333 0.91666667 0.83333333 0.9       ]],1
split_resid_norm,cube,0.873333333,5.400833363,0.506754821,982.1336232,23.47041559,10,1000,student,"(200, 1000, 1000, 1000)",[[0.63333333 0.83333333 0.91666667 0.98333333 1.        ]],1
split_resid_norm,cube,0.84,3.26378508,0.637853455,1514.743468,22.15736985,1000,1000,student,"(200, 1000, 1000, 1000)",[[0.6        0.85       0.91666667 0.9        0.93333333]],1
split_resid_norm,linear,0.86,3.67856095,0.734575185,11293.91476,15.64482093,4,1000,student,"(400, 2000)",[[0.78333333 0.85       0.88333333 0.81666667 0.96666667]],1
split_resid_norm,linear,0.93,8.402053099,0.456256869,6473.217111,13.71454,5,1000,student,"(400, 2000)",[[0.76666667 0.9        0.98333333 1.         1.        ]],1
split_resid_norm,linear,0.883333333,3.819905862,0.716027428,11519.11685,13.92372441,10,1000,student,"(400, 2000)",[[0.81666667 0.81666667 0.91666667 0.88333333 0.98333333]],1
split_resid_norm,linear,0.88,3.391724297,0.718673255,11893.52117,9.286937237,1000,1000,student,"(400, 2000)",[[0.76666667 0.81666667 0.88333333 0.95       0.98333333]],1
split_resid_norm,sinex_het,0.913333333,7.411725861,0.595134084,3966.073419,15.44518828,4,1000,student,"(400, 2000)",[[0.75       0.95       0.98333333 0.96666667 0.91666667]],1
split_resid_norm,sinex_het,0.92,7.006651494,0.572167888,3779.491323,19.44049239,5,1000,student,"(400, 2000)",[[0.73333333 0.95       0.98333333 0.98333333 0.95      ]],1
split_resid_norm,sinex_het,0.853333333,5.611450549,0.669586798,6350.051258,15.90499759,10,1000,student,"(400, 2000)",[[0.7        0.93333333 0.98333333 0.86666667 0.78333333]],1
split_resid_norm,sinex_het,0.9,5.613056059,0.627419075,5732.473679,16.51574755,1000,1000,student,"(400, 2000)",[[0.75       0.98333333 1.         0.96666667 0.8       ]],1
split_resid_norm,nmm,0.853333333,4.095126648,0.76800099,15104.49565,38.13633275,4,1000,student,"(400, 2000)",[[0.66666667 0.85       0.93333333 0.83333333 0.98333333]],1
split_resid_norm,nmm,0.913333333,5.044950385,0.738625817,13996.15445,33.41024613,5,1000,student,"(400, 2000)",[[0.91666667 0.86666667 0.88333333 0.95       0.95      ]],1
split_resid_norm,nmm,0.906666667,3.953969253,0.775561889,16309.57912,38.66981077,10,1000,student,"(400, 2000)",[[0.93333333 0.86666667 0.93333333 0.91666667 0.88333333]],1
split_resid_norm,nmm,0.94,4.492192235,0.704146173,15398.24401,34.62509012,1000,1000,student,"(400, 2000)",[[0.83333333 0.93333333 0.96666667 1.         0.96666667]],1
split_resid_norm,cube,0.876666667,4.228976259,0.650942424,1980.132955,19.19468331,4,1000,student,"(400, 2000)",[[0.78333333 0.86666667 0.88333333 0.9        0.95      ]],1
split_resid_norm,cube,0.843333333,3.590844521,0.742315285,2021.572682,11.63144612,5,1000,student,"(400, 2000)",[[0.73333333 0.81666667 0.91666667 0.88333333 0.86666667]],1
split_resid_norm,cube,0.91,5.432322788,0.610657831,822.4531668,10.89048409,10,1000,student,"(400, 2000)",[[0.71666667 0.88333333 0.96666667 0.98333333 1.        ]],1
split_resid_norm,cube,0.953333333,4.921970213,0.492933743,1464.264776,17.91008687,1000,1000,student,"(400, 2000)",[[0.86666667 0.93333333 1.         0.96666667 1.        ]],1
split_resid_norm,linear,0.93,5.605277752,0.724706482,8595.742006,89.42325878,4,1000,student,"(400, 2000, 2000, 2000)",[[0.81666667 0.91666667 0.96666667 0.98333333 0.96666667]],1
split_resid_norm,linear,0.903333333,4.142979285,0.788338745,10308.56119,100.8472657,5,1000,student,"(400, 2000, 2000, 2000)",[[0.86666667 0.93333333 0.9        0.9        0.91666667]],1
split_resid_norm,linear,0.843333333,3.173351335,0.761676719,12683.72073,85.55452275,10,1000,student,"(400, 2000, 2000, 2000)",[[0.71666667 0.81666667 0.83333333 0.93333333 0.91666667]],1
split_resid_norm,linear,0.896666667,3.359696024,0.751473197,12108.64743,130.5670416,1000,1000,student,"(400, 2000, 2000, 2000)",[[0.81666667 0.91666667 0.81666667 0.93333333 1.        ]],1
split_resid_norm,sinex_het,0.89,7.12412892,0.626974176,3313.605891,165.5309002,4,1000,student,"(400, 2000, 2000, 2000)",[[0.6        0.91666667 0.98333333 0.96666667 0.98333333]],1
split_resid_norm,sinex_het,0.886666667,7.085844695,0.54472364,3379.965397,83.72936964,5,1000,student,"(400, 2000, 2000, 2000)",[[0.7        0.95       0.93333333 0.98333333 0.86666667]],1
split_resid_norm,sinex_het,0.926666667,7.02681121,0.548139978,3694.173501,161.8205888,10,1000,student,"(400, 2000, 2000, 2000)",[[0.8        0.96666667 0.98333333 0.98333333 0.9       ]],1
split_resid_norm,sinex_het,0.896666667,5.196076922,0.725160034,5695.533477,103.2353117,1000,1000,student,"(400, 2000, 2000, 2000)",[[0.68333333 0.91666667 1.         0.95       0.93333333]],1
split_resid_norm,nmm,0.863333333,4.401408072,0.773291376,15026.6658,127.4941144,4,1000,student,"(400, 2000, 2000, 2000)",[[0.7        0.8        0.9        0.96666667 0.95      ]],1
split_resid_norm,nmm,0.893333333,4.075060853,0.790067174,15823.77229,143.5971344,5,1000,student,"(400, 2000, 2000, 2000)",[[0.81666667 0.91666667 0.86666667 0.9        0.96666667]],1
split_resid_norm,nmm,0.916666667,4.285014168,0.742805232,15262.71155,141.6203771,10,1000,student,"(400, 2000, 2000, 2000)",[[0.93333333 0.95       0.91666667 0.9        0.88333333]],1
split_resid_norm,nmm,0.926666667,3.975124971,0.746605425,15440.51444,127.9585886,1000,1000,student,"(400, 2000, 2000, 2000)",[[0.85       0.86666667 0.93333333 1.         0.98333333]],1
split_resid_norm,cube,0.856666667,4.085967199,0.69801264,1810.265747,106.7273927,4,1000,student,"(400, 2000, 2000, 2000)",[[0.76666667 0.8        0.86666667 0.93333333 0.91666667]],1
split_resid_norm,cube,0.936666667,8.255229627,0.514045314,1415.390536,111.2768168,5,1000,student,"(400, 2000, 2000, 2000)",[[0.78333333 0.93333333 0.98333333 0.98333333 1.        ]],1
split_resid_norm,cube,0.916666667,3.951881886,0.688311601,2419.683081,83.61222601,10,1000,student,"(400, 2000, 2000, 2000)",[[0.8        0.88333333 0.93333333 0.98333333 0.98333333]],1
split_resid_norm,cube,0.953333333,3.870905659,0.567614788,1214.683651,106.7472446,1000,1000,student,"(400, 2000, 2000, 2000)",[[0.95       0.88333333 0.96666667 0.98333333 0.98333333]],1
jackknife_plus,sinex_het,0.893333333,5.587292997,0.63751628,4484.762335,133.7426417,0,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.95       0.91666667 0.85       0.76666667]],1
jackknife_plus,sinex_het,0.896666667,5.335739735,0.564425834,5483.864655,144.9310439,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.88333333 0.91666667 0.93333333 0.86666667]],1
jackknife_plus,sinex_het,0.98,7.010669618,0.463037281,2534.927429,130.8069556,0.5,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.98333333 0.95       0.96666667]],1
jackknife_plus,sinex_het,0.963333333,6.801361589,0.500659363,2893.938652,135.8432684,1,300,normal,"(400, 2000, 2000, 2000)",[[0.95       0.96666667 0.98333333 0.95       0.96666667]],1
jackknife_plus,sinex_con,0.96,0.504258846,0.923981515,13097.58051,212.1399806,0,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         0.96666667 0.83333333]],1
jackknife_plus,sinex_con,0.95,0.878185141,0.882727408,12041.88509,209.132854,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.98333333 0.91666667 0.95       0.93333333]],1
jackknife_plus,sinex_con,0.943333333,2.121238653,0.750935219,9495.365349,164.1675341,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.9        0.96666667 1.         0.95       0.9       ]],1
jackknife_plus,sinex_con,0.953333333,4.4902716,0.566568778,4918.206479,124.5254612,1,300,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.96666667 0.93333333 0.93333333 1.        ]],1
jackknife_plus,linear,0.99,0.350845275,0.964907657,18791.52557,169.9708781,0,300,normal,"(400, 2000, 2000, 2000)",[[1.   1.   1.   1.   0.95]],1
jackknife_plus,linear,0.926666667,0.914125473,0.911651409,17051.37172,183.2706008,0.2,300,normal,"(400, 2000, 2000, 2000)",[[1.         0.95       0.86666667 0.88333333 0.93333333]],1
jackknife_plus,linear,0.92,1.81599577,0.849136064,15200.70693,185.433949,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.85       0.91666667 0.93333333 0.95       0.95      ]],1
jackknife_plus,linear,0.916666667,3.630035331,0.718304387,10919.8124,186.9601541,1,300,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.93333333 0.91666667 0.88333333 0.96666667]],1
jackknife_plus,cube,0.986666667,0.167265244,0.980196881,4240.548919,130.7963729,0,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         1.         0.93333333]],1
jackknife_plus,cube,0.956666667,0.893940078,0.915719404,3331.799239,170.8931503,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.95       0.96666667 0.96666667 0.93333333]],1
jackknife_plus,cube,0.916666667,1.902599676,0.817263552,1798.186128,98.72006106,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.95       0.88333333 0.9        0.9        0.95      ]],1
jackknife_plus,cube,0.93,3.704727051,0.651327773,1554.917621,95.58243203,1,300,normal,"(400, 2000, 2000, 2000)",[[0.9        0.86666667 0.91666667 0.96666667 1.        ]],1
jackknife_plus,nmm,0.92,1.209058284,0.900622933,20460.55434,238.977767,0,300,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.68333333 1.         1.         1.        ]],1
jackknife_plus,nmm,0.926666667,1.608496256,0.875301705,19602.76404,218.6871305,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.7        0.95       1.         1.        ]],1
jackknife_plus,nmm,0.916666667,2.329913645,0.833392287,18427.53785,188.4585598,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.96666667 0.76666667 0.95       0.98333333]],1
jackknife_plus,nmm,0.916666667,3.907645163,0.758363963,16042.00679,165.1392801,1,300,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.83333333 0.98333333 0.91666667 0.96666667]],1
cv,sinex_het,0.883333333,4.87228949,0.611893087,5902.743795,17.35382056,0,1000,normal,"(200, 1000)",999,5
cv,sinex_het,0.906666667,4.822531288,0.697290323,5790.896382,16.5696094,0.2,1000,normal,"(200, 1000)",999,5
cv,sinex_het,0.89,5.181217508,0.678523924,6229.864121,14.8701601,0.5,1000,normal,"(200, 1000)",999,5
cv,sinex_het,0.883333333,5.799043649,0.616031408,5479.272326,14.02528882,1,1000,normal,"(200, 1000)",999,5
cv_plus,sinex_het,0.883333333,4.903093916,0.609439332,5794.859733,16.95263696,0,1000,normal,"(200, 1000)",[[1.         0.98333333 0.81666667 0.88333333 0.73333333]],5
cv_plus,sinex_het,0.913333333,4.897235415,0.692601063,5721.277763,15.08997488,0.2,1000,normal,"(200, 1000)",[[0.81666667 0.9        0.95       0.96666667 0.93333333]],5
cv_plus,sinex_het,0.893333333,5.304782298,0.670857209,5771.101531,16.20209241,0.5,1000,normal,"(200, 1000)",[[0.78333333 0.78333333 0.96666667 0.95       0.98333333]],5
cv_plus,sinex_het,0.896666667,5.974020935,0.604445911,5146.514748,15.00486135,1,1000,normal,"(200, 1000)",[[1.         0.88333333 0.86666667 0.93333333 0.8       ]],5
cv,sinex_het,0.896666667,4.678513299,0.643888629,5884.046014,32.14210558,0,1000,normal,"(200, 1000)",999,10
cv,sinex_het,0.93,5.299764183,0.662431944,5256.946493,31.62009048,0.2,1000,normal,"(200, 1000)",999,10
cv,sinex_het,0.91,5.264917946,0.702514467,6039.680739,32.38106847,0.5,1000,normal,"(200, 1000)",999,10
cv,sinex_het,0.89,5.795553095,0.588574062,5516.665143,36.08833098,1,1000,normal,"(200, 1000)",999,10
cv_plus,sinex_het,0.906666667,4.831791981,0.632221593,5775.365802,28.78962159,0,1000,normal,"(200, 1000)",[[0.88333333 0.95       0.95       0.98333333 0.76666667]],10
cv_plus,sinex_het,0.933333333,5.558740892,0.645936351,4673.858332,31.26629066,0.2,1000,normal,"(200, 1000)",[[0.96666667 1.         0.95       0.9        0.85      ]],10
cv_plus,sinex_het,0.913333333,5.268420976,0.70231648,5694.017759,32.92446709,0.5,1000,normal,"(200, 1000)",[[0.91666667 0.91666667 0.96666667 0.95       0.81666667]],10
cv_plus,sinex_het,0.9,5.96444683,0.576584367,5200.995166,38.43058062,1,1000,normal,"(200, 1000)",[[0.98333333 0.98333333 0.88333333 0.85       0.8       ]],10
cv,sinex_het,0.913333333,5.010870454,0.678444853,5767.021284,63.1133678,0,1000,normal,"(200, 1000)",999,20
cv,sinex_het,0.886666667,5.04513338,0.599699477,4872.983097,59.9466939,0.2,1000,normal,"(200, 1000)",999,20
cv,sinex_het,0.88,5.034706235,0.697710411,5837.996445,65.7697258,0.5,1000,normal,"(200, 1000)",999,20
cv,sinex_het,0.913333333,5.86447931,0.616802375,5232.826483,65.98014975,1,1000,normal,"(200, 1000)",999,20
cv_plus,sinex_het,0.913333333,4.99699096,0.67933552,5623.308819,64.62461996,0,1000,normal,"(200, 1000)",[[1.         0.95       0.91666667 0.86666667 0.83333333]],20
cv_plus,sinex_het,0.906666667,5.128599831,0.593077006,4944.762916,63.08479857,0.2,1000,normal,"(200, 1000)",[[1.         0.93333333 0.95       0.88333333 0.76666667]],20
cv_plus,sinex_het,0.883333333,5.013097266,0.699007923,5985.973793,67.01101804,0.5,1000,normal,"(200, 1000)",[[0.9        0.86666667 0.9        0.86666667 0.88333333]],20
cv_plus,sinex_het,0.913333333,5.959278308,0.610608009,5096.638281,68.83269715,1,1000,normal,"(200, 1000)",[[0.98333333 0.95       0.9        0.9        0.83333333]],20
cv,sinex_het,0.866666667,4.903088138,0.724273388,5911.746395,146.5623477,0,1000,normal,"(200, 1000)",999,50
cv,sinex_het,0.873333333,5.411661996,0.622449761,5485.972965,142.195118,0.2,1000,normal,"(200, 1000)",999,50
cv,sinex_het,0.936666667,5.459625,0.621022037,4774.121109,134.3410106,0.5,1000,normal,"(200, 1000)",999,50
cv,sinex_het,0.883333333,5.798202375,0.633646764,5227.085772,144.845278,1,1000,normal,"(200, 1000)",999,50
cv_plus,sinex_het,0.87,4.78298381,0.731027618,6025.894477,143.0747697,0,1000,normal,"(200, 1000)",[[1.         0.98333333 0.85       0.78333333 0.73333333]],50
cv_plus,sinex_het,0.876666667,5.341945893,0.627313673,5394.633681,142.4269292,0.2,1000,normal,"(200, 1000)",[[1.         0.96666667 0.96666667 0.76666667 0.68333333]],50
cv_plus,sinex_het,0.94,5.505624618,0.617828843,4702.806318,130.3318729,0.5,1000,normal,"(200, 1000)",[[0.88333333 0.9        0.95       0.98333333 0.98333333]],50
cv_plus,sinex_het,0.873333333,5.617433775,0.645068147,5391.428968,149.9308126,1,1000,normal,"(200, 1000)",[[0.93333333 0.95       0.9        0.85       0.73333333]],50
cv,sinex_con,0.92,0.672532352,0.898617873,12482.91819,16.78938818,0,1000,normal,"(200, 1000)",999,5
cv,sinex_con,0.906666667,0.906245696,0.87735307,12008.9652,15.91340995,0.2,1000,normal,"(200, 1000)",999,5
cv,sinex_con,0.903333333,1.753188789,0.781204279,10053.27185,13.98872566,0.5,1000,normal,"(200, 1000)",999,5
cv,sinex_con,0.893333333,3.411182862,0.652013888,7342.535605,13.99006772,1,1000,normal,"(200, 1000)",999,5
cv_plus,sinex_con,0.893333333,0.676086045,0.898082486,12459.76975,16.88212132,0,1000,normal,"(200, 1000)",[[1.         0.88333333 0.96666667 0.83333333 0.78333333]],5
cv_plus,sinex_con,0.9,0.932718757,0.873770373,11871.88415,17.44575739,0.2,1000,normal,"(200, 1000)",[[0.88333333 0.96666667 0.93333333 0.9        0.81666667]],5
cv_plus,sinex_con,0.9,1.80083119,0.775258577,9852.922494,15.34279871,0.5,1000,normal,"(200, 1000)",[[0.91666667 0.88333333 0.95       0.85       0.9       ]],5
cv_plus,sinex_con,0.886666667,3.396504821,0.653511156,7301.731172,14.04846954,1,1000,normal,"(200, 1000)",[[0.91666667 0.93333333 0.86666667 0.88333333 0.83333333]],5
cv,sinex_con,0.876666667,0.598063197,0.909843687,12676.4289,34.54924464,0,1000,normal,"(200, 1000)",999,10
cv,sinex_con,0.883333333,0.890720554,0.881244398,11973.57524,35.34443188,0.2,1000,normal,"(200, 1000)",999,10
cv,sinex_con,0.903333333,1.781171686,0.783669119,10160.08873,37.88085175,0.5,1000,normal,"(200, 1000)",999,10
cv,sinex_con,0.9,3.408042525,0.683723856,7705.579811,40.15626502,1,1000,normal,"(200, 1000)",999,10
cv_plus,sinex_con,0.896666667,0.60066627,0.909451769,12758.64,36.39171195,0,1000,normal,"(200, 1000)",[[0.8        0.93333333 0.88333333 0.86666667 1.        ]],10
cv_plus,sinex_con,0.88,0.867295932,0.884367378,12102.2543,37.81073618,0.2,1000,normal,"(200, 1000)",[[0.96666667 0.95       0.93333333 0.85       0.7       ]],10
cv_plus,sinex_con,0.903333333,1.81100789,0.780045386,10183.55645,40.18631196,0.5,1000,normal,"(200, 1000)",[[0.88333333 0.86666667 0.95       0.95       0.86666667]],10
cv_plus,sinex_con,0.88,3.3597341,0.688206741,7827.921278,38.20959044,1,1000,normal,"(200, 1000)",[[0.8        0.95       0.91666667 0.83333333 0.9       ]],10
cv,sinex_con,0.863333333,0.563059787,0.915119587,12768.36337,80.46733308,0,1000,normal,"(200, 1000)",999,20
cv,sinex_con,0.906666667,0.828745081,0.88437549,12167.01794,67.30579019,0.2,1000,normal,"(200, 1000)",999,20
cv,sinex_con,0.91,1.790134546,0.7999632,10083.26192,63.68785429,0.5,1000,normal,"(200, 1000)",999,20
cv,sinex_con,0.906666667,3.434417966,0.685911138,7615.045788,57.2887907,1,1000,normal,"(200, 1000)",999,20
cv_plus,sinex_con,0.9,0.553242976,0.916600665,12857.50221,81.98918915,0,1000,normal,"(200, 1000)",[[1.         1.         1.         0.78333333 0.71666667]],20
cv_plus,sinex_con,0.906666667,0.817903975,0.885888015,12286.33241,67.45624518,0.2,1000,normal,"(200, 1000)",[[0.98333333 0.96666667 0.96666667 0.86666667 0.75      ]],20
cv_plus,sinex_con,0.933333333,1.841522381,0.794220118,9891.271415,63.56193638,0.5,1000,normal,"(200, 1000)",[[0.91666667 0.95       0.88333333 0.96666667 0.95      ]],20
cv_plus,sinex_con,0.906666667,3.485120286,0.681274244,7401.375718,55.68383336,1,1000,normal,"(200, 1000)",[[0.9        0.93333333 0.95       0.88333333 0.86666667]],20
cv,sinex_con,0.876666667,0.598225613,0.909819203,12676.00377,214.1264997,0,1000,normal,"(200, 1000)",999,50
cv,sinex_con,0.9,0.91144113,0.875943802,11844.71697,160.5314312,0.2,1000,normal,"(200, 1000)",999,50
cv,sinex_con,0.916666667,1.818535122,0.787905712,9878.779505,144.9828746,0.5,1000,normal,"(200, 1000)",999,50
cv,sinex_con,0.92,3.409667206,0.695020978,7387.338161,146.190599,1,1000,normal,"(200, 1000)",999,50
cv_plus,sinex_con,0.91,0.644034356,0.90291411,12565.43402,212.3440416,0,1000,normal,"(200, 1000)",[[1.   1.   1.   1.   0.55]],50
cv_plus,sinex_con,0.926666667,0.927444429,0.873764972,11856.13518,153.1669331,0.2,1000,normal,"(200, 1000)",[[0.98333333 0.98333333 0.95       0.83333333 0.88333333]],50
cv_plus,sinex_con,0.903333333,1.799437026,0.790133315,9963.471518,139.6540051,0.5,1000,normal,"(200, 1000)",[[0.93333333 0.85       0.95       0.88333333 0.9       ]],50
cv_plus,sinex_con,0.926666667,3.435921719,0.69267242,7214.154187,148.4362917,1,1000,normal,"(200, 1000)",[[0.88333333 0.93333333 0.95       1.         0.86666667]],50
cv,linear,0.98,0.011211343,0.998872473,20034.78424,9.610058784,0,1000,normal,"(200, 1000)",999,5
cv,linear,0.94,0.696060038,0.933202799,18084.08417,10.25349188,0.2,1000,normal,"(200, 1000)",999,5
cv,linear,0.88,1.624856519,0.855943687,15904.93438,9.60982132,0.5,1000,normal,"(200, 1000)",999,5
cv,linear,0.906666667,3.613688027,0.728369209,11508.56121,9.782698154,1,1000,normal,"(200, 1000)",999,5
cv_plus,linear,0.973333333,0.014822093,0.998512421,20025.60082,9.826878071,0,1000,normal,"(200, 1000)",[[0.98333333 0.93333333 0.98333333 0.98333333 0.98333333]],5
cv_plus,linear,0.936666667,0.705636409,0.932284065,18037.39717,10.54121327,0.2,1000,normal,"(200, 1000)",[[0.95       0.96666667 0.93333333 0.93333333 0.9       ]],5
cv_plus,linear,0.883333333,1.615176308,0.856802017,15814.86031,10.3879528,0.5,1000,normal,"(200, 1000)",[[0.88333333 0.88333333 0.85       0.93333333 0.86666667]],5
cv_plus,linear,0.92,3.603672694,0.729121774,11518.07834,7.483795404,1,1000,normal,"(200, 1000)",[[0.9        0.93333333 0.95       0.91666667 0.9       ]],5
cv,linear,0.963333333,0.008914226,0.99910457,20041.65095,19.26843667,0,1000,normal,"(200, 1000)",999,10
cv,linear,0.91,0.677089966,0.934455842,18144.00657,18.88838673,0.2,1000,normal,"(200, 1000)",999,10
