strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction
split_resid_norm,nmm,0.8366666666666667,3.654673379373124,0.7160090701743991,18146.448369778456,14.659517049789429,0.2,500,normal,"(200, 1000)",[[0.68333333 0.78333333 0.71666667 1.         1.        ]],50,sgd,1
split_resid_norm,nmm,0.9933333333333332,16.263603660991638,-0.1505000344177229,9810.190763068476,14.472303867340088,0.5,500,normal,"(200, 1000)",[[0.96666667 1.         1.         1.         1.        ]],50,sgd,1
split_resid_norm,nmm,0.9333333333333332,4.706127363141075,0.7197511142674426,14339.35564000104,13.10515022277832,1.0,500,normal,"(200, 1000)",[[0.96666667 0.88333333 0.9        0.95       0.96666667]],50,sgd,1
jackknife_plus_ab,nmm,0.9266666666666666,1.1090738071847943,0.9088407189959226,20357.408034264405,354.1085503101349,0.0,500,normal,"(200, 1000)",[[0.85       0.78333333 1.         1.         1.        ]],50,sgd,1
jackknife_plus_ab,nmm,0.88,1.2912536670770272,0.8996621864118255,20261.628805109147,354.7038698196411,0.2,500,normal,"(200, 1000)",[[0.95       0.65       0.86666667 0.93333333 1.        ]],50,sgd,1
jackknife_plus_ab,nmm,0.88,1.9992441658000568,0.8585714005357898,18913.04513283741,340.3432755470276,0.5,500,normal,"(200, 1000)",[[0.9        0.7        0.88333333 0.93333333 0.98333333]],50,sgd,1
jackknife_plus_ab,nmm,0.9133333333333332,3.9152634246891593,0.7668474229657299,16033.53903075442,321.8639762401581,1.0,500,normal,"(200, 1000)",[[0.81666667 0.85       0.96666667 1.         0.93333333]],50,sgd,1
split,nmm,0.9666666666666667,2.586618299158211,0.7873933435275012,17505.453003788705,14.704265594482422,0.0,500,normal,"(200, 1000)",999,50,lbfgs,1
split,nmm,0.9366666666666666,2.7119975693371727,0.7897001053750012,17583.77165384346,15.416419982910156,0.2,500,normal,"(200, 1000)",999,50,lbfgs,1
split,nmm,0.9066666666666666,2.599801962348526,0.8107159873566119,17545.17132288606,13.903639078140259,0.5,500,normal,"(200, 1000)",999,50,lbfgs,1
split,nmm,0.7833333333333333,5.797220012673108,0.626574317709593,11672.341614007071,8.288657665252686,1.0,500,normal,"(200, 1000)",999,50,lbfgs,1
split_resid_norm,nmm,0.9033333333333333,1.5430323563304693,0.873172792670483,19573.59966722393,14.150572061538696,0.0,500,normal,"(200, 1000)",[[0.83333333 0.68333333 1.         1.         1.        ]],50,lbfgs,1
split_resid_norm,nmm,0.9666666666666667,3.053027952364086,0.7632529533739242,16589.257855924243,15.62227177619934,0.2,500,normal,"(200, 1000)",[[0.9        0.93333333 1.         1.         1.        ]],50,lbfgs,1
split_resid_norm,nmm,0.9533333333333334,3.6572575074956117,0.733723691101979,16083.980673246271,11.60035490989685,0.5,500,normal,"(200, 1000)",[[1.         1.         0.9        0.91666667 0.95      ]],50,lbfgs,1
split_resid_norm,nmm,0.9566666666666667,5.381581211647959,0.6533533491129081,12585.517102235552,11.536700010299683,1.0,500,normal,"(200, 1000)",[[0.91666667 0.88333333 0.98333333 1.         1.        ]],50,lbfgs,1
jackknife_plus_ab,nmm,0.8966666666666666,0.8772299409784384,0.9278974089289225,21202.47693347821,359.31674885749817,0.0,500,normal,"(200, 1000)",[[0.7        0.9        0.95       0.93333333 1.        ]],50,lbfgs,1
jackknife_plus_ab,nmm,0.9033333333333333,1.3312902710086443,0.8967665677676113,20196.894544181105,360.0259470939636,0.2,500,normal,"(200, 1000)",[[0.66666667 0.88333333 0.98333333 1.         0.98333333]],50,lbfgs,1
jackknife_plus_ab,nmm,0.9033333333333333,2.226060779692516,0.8379270164164556,18390.556305640155,339.45828437805176,0.5,500,normal,"(200, 1000)",[[0.88333333 0.78333333 0.91666667 0.96666667 0.96666667]],50,lbfgs,1
jackknife_plus_ab,nmm,0.88,3.458399069631681,0.7772333399479043,16694.584702520515,316.4601502418518,1.0,500,normal,"(200, 1000)",[[0.85       0.85       0.85       0.93333333 0.91666667]],50,lbfgs,1
