strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
cv_plus,linear_multi,0.9033333333333332,1.811912838962453,-3.914830342342346,17.321257694179724,13.590255498886108,0.0,300,normal,"(200, 1000)",999,10,adam,1,4.914830385840461,3
cv_plus,linear_multi,0.9033333333333332,2.4798245077898127,-5.726546920506072,17.98916936300708,14.023350477218628,0.2,300,normal,"(200, 1000)",999,10,adam,1,6.726546984134372,3
cv_plus,linear_multi,0.9,3.4816920110308525,-8.444121881575239,18.991036866248194,14.617688655853271,0.5,300,normal,"(200, 1000)",999,10,adam,1,9.44412188157524,3
cv_plus,linear_multi,0.9,5.151471183099253,-12.973413377310017,20.660816038316725,13.223625898361206,1.0,300,normal,"(200, 1000)",999,10,adam,1,13.973413377310017,3
cv_plus,linear_multi,0.9033333333333332,0.975242889954765,0.3177519042917352,66.37618823966763,14.801811456680298,0.0,300,normal,"(200, 1000)",999,10,adam,1,0.682248092177688,5
cv_plus,linear_multi,0.9033333333333332,1.0072301052219677,0.295374692858122,67.89530726888167,14.882288455963137,0.2,300,normal,"(200, 1000)",999,10,adam,1,0.7046253038599369,5
cv_plus,linear_multi,0.9033333333333332,1.872694129413256,-0.3100756814785097,67.80864881288996,15.722541570663452,0.5,300,normal,"(200, 1000)",999,10,adam,1,1.3100756849237951,5
cv_plus,linear_multi,0.9033333333333332,3.3180788189961907,-1.3212196191900143,69.2540335024729,16.003788948059082,1.0,300,normal,"(200, 1000)",999,10,adam,1,2.3212196338702324,5
cv_plus,linear_multi,0.9033333333333332,5.045551014650274,-0.7128593904048667,123.08492217473976,15.840281963348389,0.0,300,normal,"(200, 1000)",999,10,adam,1,1.7128593983255267,10
cv_plus,linear_multi,0.9033333333333332,4.3350569214909465,-0.4716614582331078,122.37442808158043,15.973369598388672,0.2,300,normal,"(200, 1000)",999,10,adam,1,1.4716614634737908,10
cv_plus,linear_multi,0.9033333333333332,3.269315781751956,-0.1098645599754699,121.30868694184144,17.645812273025513,0.5,300,normal,"(200, 1000)",999,10,adam,1,1.1098645611961873,10
cv_plus,linear_multi,0.9033333333333332,1.911704606426284,0.3510161304265433,110.85482556866576,15.924209117889404,1.0,300,normal,"(200, 1000)",999,10,adam,1,0.6489838656732774,10
cv_plus,linear_multi,0.9033333333333332,1.811912838962453,-3.914830342342346,17.321257694179724,25.00028967857361,0.0,300,normal,"(200, 1000)",999,20,adam,1,4.914830385840461,3
cv_plus,linear_multi,0.9033333333333332,2.4798245077898127,-5.726546920506072,17.98916936300708,24.82385993003845,0.2,300,normal,"(200, 1000)",999,20,adam,1,6.726546984134372,3
cv_plus,linear_multi,0.9,3.4816920110308525,-8.444121881575239,18.991036866248194,24.659586906433105,0.5,300,normal,"(200, 1000)",999,20,adam,1,9.44412188157524,3
cv_plus,linear_multi,0.9,5.151471183099253,-12.973413377310017,20.660816038316725,24.699000120162964,1.0,300,normal,"(200, 1000)",999,20,adam,1,13.973413377310017,3
cv_plus,linear_multi,0.9033333333333332,0.975242889954765,0.3177519042917352,66.37618823966763,30.42435908317566,0.0,300,normal,"(200, 1000)",999,20,adam,1,0.682248092177688,5
cv_plus,linear_multi,0.9033333333333332,1.0072301052219677,0.295374692858122,67.89530726888167,27.88666820526123,0.2,300,normal,"(200, 1000)",999,20,adam,1,0.7046253038599369,5
